key,d_upland,afr_final,a_crop,a_forage,x_woodland,a_tot,n_farm,sh_dairy_GM,sh_cereal_GM,sh_crop_GM,sh_livestock_GM,sh_dairy_area,sh_cereal_area,sh_crop_area,sh_livestock_area,d_class_dairy,d_class_cereal,d_class_crop,d_class_livestock,class,total_fixed_cost,total_fixed_cost_ex_lab,total_fixed_cost_pix,total_fixed_cost_ex_lab_pix
Eng_470000_305000,0,47.5831265508685,1076.90613271901,762.801288604736,79.6278686523438,1919.33528997609,40.3364685993098,0.212531314731423,0.464557965557902,0.655864997887884,0.344135002112116,0.0663882251970341,0.399003652241286,0.585368151607571,0.414631848392429,0,0,0,0,mixed,1151.66666666667,740,2118729.71355786,1361383.49177958
Eng_470000_310000,0,47.5831265508685,1394.27609729767,754.210958480835,92.5110549926758,2240.99811077118,47.0964872048803,0.189801019937151,0.474971033396995,0.700558660084543,0.299441339915457,0.0647732005460671,0.427694957247397,0.648957178283978,0.351042821716022,0,0,1,0,crop,1075,785,2309623.58496189,1686562.33878613
Eng_470000_315000,0,47.5831265508685,1226.89741146565,617.803253173827,47.3237762451172,1892.02444088459,39.7625078054073,0.26934107261791,0.413318636395853,0.644939064551072,0.355060935448928,0.0723142100212411,0.424046647199735,0.665092952468486,0.334907047531514,0,0,0,0,mixed,1151.66666666667,740,2124480.26544313,1365078.49183321
Eng_470000_320000,0,47.5831265508685,1461.32527840138,766.967197418213,48.5647850036621,2276.85726082325,47.8500978364502,0.291055441976137,0.396974096338764,0.626104101503324,0.373895898496676,0.0769200707019874,0.416230720960805,0.655804969167652,0.344195030832348,0,0,0,0,mixed,1151.66666666667,740,2566250.16798557,1648936.4321065
Eng_470000_325000,0,47.6739378037338,1468.23448729515,862.493545532227,36.9687156677246,2367.6967484951,49.6643838871155,0.344947302101756,0.361760637519505,0.577259248671168,0.422740751328832,0.0957677523758881,0.398589603928819,0.629946723348092,0.370053276651908,0,0,0,0,mixed,1151.66666666667,740,2684221.78447287,1724738.74429226
Eng_470000_330000,0,48.4232944220877,1142.08738565445,829.504755020142,79.6453247070312,2051.23746538162,42.3605516696521,0.37308930801883,0.362526419220913,0.543323869866153,0.456676130133847,0.101434636407694,0.383339395065625,0.579271626262254,0.420728373737746,0,0,0,0,mixed,1151.66666666667,740,2270616.94867691,1458978.1840992
Eng_470000_335000,0,48.8488372093023,1251.1490970403,559.408340454102,97.5290298461914,1908.08646734059,39.061041702283,0.15440010022087,0.436793417758012,0.785049956006229,0.214950043993771,0.0580966262485029,0.426282669372488,0.691029774107438,0.308970225892562,0,0,1,0,crop,1075,785,1946349.24530648,1421287.5884331
Eng_470000_340000,0,48.8488372093023,1342.00534830289,567.923822402954,101.618553161621,2011.54772386747,41.1790298149493,0.139048071591094,0.439136207550452,0.803028932672115,0.196971067327885,0.0560522164311803,0.428181871456075,0.702646657732826,0.297353342267174,0,0,1,0,crop,1075,785,2053173.85850878,1499294.39900409
Eng_470000_345000,0,51.0101043330599,1009.65873903036,334.089273929595,56.2960891723633,1400.04410213232,27.4464073429653,0.109226239026661,0.458325742243622,0.841744313203496,0.158255686796504,0.0541689572813579,0.451586842317384,0.751375056403859,0.248624943596141,0,0,1,0,crop,1075,785,1444529.11393195,1054842.19017357
Eng_470000_350000,0,53.929347826087,1212.79026567936,502.695105552673,85.7211685180664,1801.2065397501,33.3993755229284,0.139590620837969,0.444175066925812,0.803496572963719,0.196503427036281,0.0559120243017518,0.433199061142657,0.706966253409876,0.293033746590125,0,0,1,0,crop,1075,785,1844146.77407444,1346656.01641715
Eng_470000_355000,0,53.929347826087,1474.31719134748,483.641860961914,102.310607910156,2060.26966021955,38.2031258168293,0.114977433650484,0.43521988895075,0.830574237243152,0.169425762756848,0.0614261868011164,0.437080154286534,0.752986733613523,0.247013266386477,0,0,1,0,crop,1075,785,2104805.9812326,1536997.85606287
Eng_470000_360000,0,53.929347826087,1627.32294674218,467.521660089493,150.462265014648,2245.30687184632,41.6342300130729,0.111904436274166,0.44357910429932,0.817774075511154,0.182225924488846,0.0638974117120211,0.467799294110123,0.776822749255568,0.223177250744432,0,0,1,0,crop,1075,785,2251957.95234405,1644453.01636286
Eng_470000_365000,0,53.929347826087,1615.06790871607,462.700281143188,149.338256835938,2227.10644669519,41.2967435444841,0.112326905134812,0.444439544770133,0.81694040549057,0.18305959450943,0.063757459312229,0.469038667984975,0.777308997509231,0.222691002490769,0,0,1,0,crop,1075,785,2233600.8040987,1631048.02903952
Eng_470000_370000,0,53.929347826087,1492.93683278561,307.584975242615,65.4870681762695,1866.00887620449,34.6009909524968,0.0587608439099896,0.45282909400714,0.898371972473301,0.101628027526699,0.0525976461385107,0.497860576793568,0.829168980974768,0.170831019025232,0,0,1,0,crop,1075,785,1935560.94363034,1413409.61930215
Eng_470000_375000,0,53.929347826087,1621.48738664389,362.136489868164,88.1989288330078,2071.82280534506,38.4173532382838,0.0689377242728197,0.44945951063515,0.882913841327539,0.117086158672461,0.0552011512009734,0.490321704201569,0.817436917272374,0.182563082727626,0,0,1,0,crop,1075,785,2132395.66725046,1557144.74306196
