i,GM_RAS,units
6142,-13345.37983034,0
6146,-28301.992593244,0
6147,-43072.3575008289,0
6148,-43851.0835116976,0
6149,-32888.3126337732,0
6150,-74714.7774450345,0
6151,-25562.9708727558,0
6152,-21954.7091982238,0
6153,-34888.6835709126,0
6154,-78787.283582964,0
6155,57947.6682895517,0
6156,28944.6667024009,0
6157,-1417.30203705898,0
6160,-119282.410081738,0
6162,-47256.6290840669,0
6163,-18319.5730047374,0
6164,-37328.6441071543,0
6165,-142970.879335525,0
6166,-65410.4790386674,0
6167,-57514.977643969,0
6168,-125035.4174516,0
6169,-32888.3126337732,0
6170,-23367.2774290807,0
6171,-32707.1056369108,0
6172,-33855.2784449386,0
6173,-84982.3295978617,0
6174,-43851.0835116976,0
6175,-43851.0835116976,0
6176,-66080.7187279169,0
6177,-6106.52433491248,0
6178,-38994.8369686857,0
6179,-6106.52433491248,0
6180,-6106.52433491248,0
6181,4856.24654301193,0
6185,-57242.6032917703,0
6186,-147799.11547971,0
6187,-18847.814313926,0
6188,-139789.126249865,0
6189,93.7142085965606,0
6190,-12213.048669825,0
6191,-34138.5904256738,0
6192,-12213.048669825,0
6193,-34138.5904256738,0
6194,19424.9861720477,0
6195,8643.42229098571,0
6196,-2812.30868937238,0
6197,-34468.0500711027,0
6198,-16888.0882159745,0
6200,-40063.9077637239,0
6201,-7356.80212681298,0
6202,-20166.2916396328,0
6203,-66382.5395833733,0
6204,-43851.0835116976,0
6205,-86086.0457970201,0
6207,-21954.7091982238,0
6208,2657.75742032006,0
6209,-72971.7384379097,0
6210,14457.749630013,0
6211,14096.5847778541,0
6212,36383.2913858618,0
6213,-390.332294533844,0
6219,-303915.47495462,0
6220,3344.19644006193,0
6221,-1250.27779190053,0
6222,-38813.6299718233,0
6223,-23175.8195477494,0
6224,-34981.5094226211,0
6225,-98853.0562519153,0
6226,-87600.5075022716,0
6227,-21925.5417558488,0
6228,-43625.8319564153,0
6229,-32888.3126337732,0
6230,-125435.357408782,0
6231,-78177.108015455,0
6232,-37926.4369357058,0
6233,-45252.6225669913,0
6234,-32707.1056369108,0
6235,-32888.3126337732,0
6236,-54632.6473927596,0
6240,-39726.7130332923,0
6241,-18856.6051829052,0
6243,-85713.5759045787,0
6244,-21925.5417558488,0
6245,-153359.067274046,0
6246,-18166.2793187493,0
6247,-7175.59512995061,0
6248,-18138.3660078751,0
6249,-12031.8416729625,0
6250,-33957.3834288114,0
6251,-24426.0973396499,0
6252,-29282.3438826618,0
6253,3787.17574797379,0
6254,-5925.31733805008,0
6255,-24142.4703937523,0
6256,3605.96875111142,0
6257,-14133.6415972383,0
6258,-82499.3300183536,0
6259,-43475.977744368,0
6260,-43614.0048578598,0
6262,-9844.30104006617,0
6263,-29.1674423749791,0
6264,43460.7512171637,0
6265,32497.9803392394,0
6266,50870.2084582497,0
6267,39907.4375803253,0
6268,18011.0632668515,0
6269,-7467.79212583584,0
6270,-390.332294533844,0
6271,25059.3556557785,0
6273,-10962.7708779244,0
6274,-7175.59512995061,0
6275,-32888.3126337732,0
6276,21484.7032637758,6
6277,6471.54426222277,16
6278,-8367.2613590257,0
6279,141214.729357942,19
6280,-46555.7724006252,0
6281,-16888.0882159745,0
6282,-23175.8195477494,0
6284,-33957.3834288114,0
6285,-7214.88623029448,0
6287,-32888.3126337732,0
6288,-65043.2868644831,0
6289,-32888.3126337732,0
6290,-43851.0835116976,0
6293,-30936.312825133,0
6294,-37510.5642408998,0
6295,-10781.563881062,0
6296,-43669.8765148352,0
6297,-21744.3347589864,0
6298,-38813.6299718233,0
6299,-1069.07079503813,0
6300,-65619.9607776108,0
6301,-39315.7737026516,0
6303,-23446.5697352107,0
6304,-64801.4061560866,0
6305,-75955.3968273454,0
6306,-100713.760101928,0
6307,-7356.80212681298,0
6308,-18138.3660078751,0
6309,-12213.048669825,0
6310,-29101.1368857995,0
6311,8643.42229098571,0
6312,-7356.80212681298,0
6313,19424.9861720477,0
6314,-43669.8765148352,0
6315,-18138.3660078751,0
6316,-12213.048669825,0
6318,14568.7396290358,0
6319,19424.9861720477,0
6320,-29101.1368857995,0
6321,-21275.6640205595,0
6322,32497.9803392394,0
6323,43460.7512171637,0
6324,43460.7512171637,0
6325,21535.209461315,0
6326,25420.5205079374,0
6327,-390.332294533844,0
6328,50870.2084582497,0
6329,21896.3743134738,0
6330,10933.6034355494,0
6331,10933.6034355494,0
6334,-33957.3834288114,0
6337,-114758.69151628,0
6338,-21925.5417558488,0
6339,-41804.7371430017,0
6340,-21925.5417558488,0
6341,-10962.7708779244,0
6342,-108993.03169056,0
6344,-49303.1809568231,0
6346,-43851.0835116976,0
6347,-44907.8920851565,0
6348,-43851.0835116976,0
6349,-43486.2389295877,0
6350,-51379.7264344292,0
6353,-10962.7708779244,0
6354,-46327.0687927423,0
6355,32180.3773693561,4
6356,48025.3964948129,11
6357,17181.1415374588,18
6358,-34207.3535502325,0
6359,-22863.5495648236,0
6360,-31475.8744765629,0
6361,-42150.8086386155,0
6362,-16454.3556144426,0
6363,-27089.566054468,0
6364,-154351.315360187,0
6365,-19239.4837336143,0
6368,9130.65248080397,2
6369,-21925.5417558488,0
6370,-24341.1249772795,0
6371,49347.3105410423,14
6372,-65834.7107141586,0
6374,-46776.3912216546,0
6375,-6106.52433491248,0
6376,-10781.563881062,0
6381,-16888.0882159745,0
6383,-1227.04643350671,0
6384,-61058.6873845101,0
6385,-39894.4101036827,0
6386,14568.7396290358,0
6387,-16888.0882159745,0
6388,-25873.9780051121,0
6389,-4537.48582574906,0
6390,-41636.0269544761,0
6391,-99552.0453915558,0
6392,-28855.5027556322,0
6393,-40063.9077637239,0
6394,-29101.1368857995,0
6395,-22994.6125508869,0
6396,-7356.80212681298,0
6397,-43851.0835116976,0
6398,-1069.07079503813,0
6400,-11918.1347765974,0
6402,8462.21529412334,0
6403,-2500.55558380106,0
6404,-16888.0882159745,0
6405,-22332.4036091339,0
6406,10572.4385833906,0
6407,43460.7512171637,0
6408,57947.6682895517,0
6409,7019.1249465521,0
6410,7019.1249465521,0
6411,32497.9803392394,0
6412,-14877.2493669218,0
6413,-14877.2493669218,0
6417,3605.96875111142,0
6418,-3914.47848899735,0
6424,-21925.5417558488,0
6425,-77143.2449196448,0
6426,60952.188046887,22
6427,62896.6585857927,28
6428,102431.366928669,21
6429,-9512.27103624152,0
6430,-10962.7708779244,0
6431,-17609.3134684139,0
6432,-8397.9546226261,0
6433,-58389.9440315156,0
6434,-6745.23589723144,0
6435,-7100.18350477591,0
6436,182805.375662809,0
6437,-43378.426764953,0
6438,-47902.4719350444,0
6439,-10962.7708779244,0
6440,-173214.837853468,0
6441,-43851.0835116976,0
6442,-81933.234755564,0
6443,-43902.4754852622,0
6444,-27850.8590938989,0
6445,-21744.3347589864,0
6446,-21744.3347589864,0
6447,-32888.3126337732,0
6448,-43851.0835116976,0
6454,-18319.5730047374,0
6455,-44920.1543067358,0
6456,-49241.577259499,0
6457,-29075.3245083527,0
6458,-23175.8195477494,0
6459,-12266.5507900426,0
6461,-18138.3660078751,0
6462,-39608.1970341976,0
6463,-53596.9530889382,0
6464,-12031.8416729625,0
6465,3605.96875111142,0
6466,-29282.3438826618,0
6467,-7356.80212681298,0
6468,-32888.3126337732,0
6469,-35722.9956831395,0
6470,8111.59434564359,0
6471,16461.1031187015,0
6473,-21643.5195838194,0
6474,-29282.3438826618,0
6475,-16645.3482677568,0
6476,-30345.6334871996,0
6477,3494.97875208856,0
6478,-7467.79212583584,0
6479,-390.332294533844,0
6480,50870.2084582497,0
6481,50870.2084582497,0
6482,-10991.9383202994,0
6483,10933.6034355494,0
6488,-1069.07079503813,0
6489,7048.29238892705,0
6490,-14516.0845147629,0
6491,-10991.9383202994,0
6492,10572.4385833906,0
6493,32497.9803392394,0
6496,-70642.11325714,0
6498,0,0
6500,-4819.62447128485,0
6501,-3502.82406427315,0
6502,-22357.9128715261,0
6503,-52197.1378704378,0
6504,-21925.5417558488,0
6505,30247.4944265315,0
6506,61815.3979566838,0
6507,-30848.0325873634,0
6508,-32888.3126337732,0
6509,-130687.651247466,0
6510,-76276.1813742261,0
6511,-21925.5417558488,0
6512,-48419.1485658626,0
6513,-43851.0835116976,0
6514,-10962.7708779244,0
6515,-31825.7658474149,0
6516,-32888.3126337732,0
6517,-19407.6142136389,0
6518,-30477.4017757232,0
6519,-18030.2993563943,0
6520,-10962.7708779244,0
6521,-23776.3239708799,0
6522,-37253.0155706065,0
6523,-16888.0882159745,0
6525,14568.7396290358,0
6527,-7356.80212681298,0
6528,-18319.5730047374,0
6529,3605.96875111142,0
6530,9712.49308602387,0
6531,-34138.5904256738,0
6532,-43262.1254429079,0
6533,8462.21529412334,0
6534,-29101.1368857995,0
6535,-38994.8369686857,0
6536,-12213.048669825,0
6537,-38813.6299718233,0
6538,-2500.55558380106,0
6539,-23175.8195477494,0
6540,-31870.3128090344,0
6541,-35279.1389409964,0
6542,22303.233051261,0
6543,16461.1031187015,0
6544,-11306.5685697069,0
6545,20335.0323850004,0
6546,-33526.4428951669,0
6547,3169.53118030156,0
6548,-2526.59717743477,0
6549,14457.749630013,0
6550,36022.1265337029,0
6552,36022.1265337029,0
6553,10572.4385833906,0
6554,-390.332294533844,0
6555,-3914.47848899735,0
6560,-28013.0816921364,0
6561,10933.6034355494,0
6562,-3914.47848899735,0
6563,-390.332294533844,0
6564,-390.332294533844,0
6565,-21954.7091982238,0
6566,-33930.7598378864,0
6567,-45666.4858047683,0
6568,-19054.3498051537,0
6569,-47385.1675145276,0
6570,-55947.5500237296,0
6572,-90519.908708716,0
6574,48598.3154457459,10
6575,-22433.8219475086,0
6576,-35145.3613592074,0
6577,-23676.9537879854,0
6578,-11379.3133271936,0
6579,-38054.7961710371,0
6580,17964.3144449862,0
6581,60494.9888530629,0
6582,39889.856200835,0
6583,-43851.0835116976,0
6584,-34895.2822050073,0
6585,32959.816458402,4
6586,0,0
6587,-5324.18743628378,0
6588,-2825.81706926483,0
6589,-40859.426717385,0
6590,-35374.7865388094,0
6591,-28504.7779107657,0
6592,-25562.5450688514,0
6593,123880.546864363,0
6595,-133674.400386804,0
6596,-28580.0758547345,0
6597,-20816.2655873951,0
6598,-32207.4829150731,0
6599,-64456.2161639256,0
6600,9712.49308602387,0
6601,-44453.3903650624,0
6602,-34138.5904256738,0
6603,18272.2657944321,0
6605,-16888.0882159745,0
6606,3787.17574797379,0
6607,3605.96875111142,0
6608,-44920.1543067358,0
6609,-1250.27779190053,0
6610,-22994.6125508869,0
6611,-29282.3438826618,0
6612,-24426.0973396499,0
6613,14568.7396290358,0
6614,-38994.8369686857,0
6615,-1250.27779190053,0
6616,-49776.4008497477,0
6617,-44920.1543067358,0
6618,-1250.27779190053,0
6619,-2717.46874930183,0
6620,12061.1870161008,0
6621,-16427.2095150718,0
6622,27423.8739966259,0
6623,-39074.2402581152,0
6624,27423.8739966259,0
6625,27423.8739966259,0
6626,27423.8739966259,0
6627,9871.1878101672,0
6628,7048.29238892705,0
6630,3494.97875208856,0
6631,32497.9803392394,0
6632,36383.2913858618,0
6633,14457.749630013,0
6634,21896.3743134738,0
6635,-29.1674423749791,0
6636,21896.3743134738,0
6638,10933.6034355494,0
6639,-5775.74261966135,0
6640,10572.4385833906,0
6642,36383.2913858618,0
6644,-21954.7091982238,0
6646,-14877.2493669218,0
6647,21896.3743134738,0
6648,-66713.9018228442,0
6649,-11287.6072868962,0
6650,-34836.9368653673,0
6651,-5122.21413577569,0
6652,-73327.1050126918,0
6653,-10962.7708779244,0
6654,-29.1674423749791,0
6655,41358.0203465985,5
6656,-43851.0835116976,0
6657,-18855.0888072529,0
6658,-12714.182910061,0
6659,-26747.4067365814,0
6660,-30260.9881273483,0
6661,-16374.8122763489,0
6662,-37612.6126266753,0
6663,-10962.7708779244,0
6664,-37612.6126266753,0
6665,-85061.3488161535,0
6666,-72778.1688346082,0
6667,-167481.879425065,0
6668,122364.671915816,44
6669,-10962.7708779244,0
6670,-12515.080365835,0
6671,100677.213424661,0
6672,-59197.3891126296,0
6673,4383.53472300753,0
6674,9096.70671018292,0
6675,-46678.6553697288,0
6676,-4712.69009563964,0
6678,-118009.746506552,0
6681,-23791.5292870203,0
6682,-53493.4452860011,0
6683,-16687.2293100118,0
6684,-11591.2741009001,0
6685,22227.9628159289,0
6686,28453.1395362868,0
6687,36929.7916483363,0
6688,-380.307321609027,0
6689,-12213.048669825,0
6690,-1069.07079503813,0
6691,3787.17574797379,0
6692,-29282.3438826618,0
6693,-12031.8416729625,0
6694,-18138.3660078751,0
6695,19424.9861720477,0
6696,14568.7396290358,0
6697,-7356.80212681298,0
6698,9712.49308602387,0
6699,-7356.80212681298,0
6700,-38813.6299718233,0
6701,-23175.8195477494,0
6702,-58233.5479995149,0
6703,-693.259104586206,0
6704,33609.8016209679,0
6705,16461.1031187015,0
6707,6563.61891975423,0
6710,14076.1849922576,0
6711,-25478.8553926873,0
6712,72405.4179195646,0
6713,36022.1265337029,0
6714,-10991.9383202994,0
6715,46984.8974116273,0
6716,-7467.79212583584,0
6717,36383.2913858618,0
6718,32497.9803392394,0
6719,43460.7512171637,0
6720,-29.1674423749791,0
6721,-29.1674423749791,0
6722,-38994.8369686857,0
6723,7048.29238892705,0
6724,-29.1674423749791,0
6727,-9630.49869136649,0
6728,-17337.2370580831,0
6729,18011.0632668515,0
6730,7048.29238892705,0
6731,-14877.2493669218,0
6732,-6498.71838537446,0
6733,21896.3743134738,0
6734,7048.29238892705,0
6735,-25478.8553926873,0
6736,-29141.0084675411,0
6737,21535.209461315,0
6738,-32888.3126337732,0
6739,-125164.804361544,0
6740,-10962.7708779244,0
6741,-13219.8196033586,0
6742,4389.49386505526,0
6743,9211.35884578782,0
6744,-55319.4910829196,0
6745,-36010.8548818458,0
6746,-32888.3126337732,0
6747,-10962.7708779244,0
6748,-10962.7708779244,0
6749,-15687.0708708264,0
6750,-78822.8779311311,0
6751,-56897.3361752823,0
6752,-68153.2653024545,0
6753,0,0
6754,-32888.3126337732,0
6755,-10962.7708779244,0
6758,116191.208652538,0
6759,25606.2363814593,0
6760,-21925.5417558488,0
6761,78012.0343271324,0
6762,-6514.46951762837,0
6763,70681.057868821,12
6764,761.136967271275,0
6765,74907.967668707,0
6766,31432.5617932685,0
6767,53592.9020717794,0
6768,-109070.372357663,0
6769,-45028.8883837316,0
6770,61830.6516496848,0
6772,73819.5883991274,0
6778,21459.0348153772,0
6779,-16401.8327467823,0
6780,-7175.59512995061,0
6781,-18319.5730047374,0
6782,-12031.8416729625,0
6783,-1069.07079503813,0
6784,-12031.8416729625,0
6785,-7356.80212681298,0
6786,-18319.5730047374,0
6788,9276.85767369837,0
6789,-23252.1289777795,0
6790,-22269.3394476313,0
6791,17526.3897976786,0
6792,33609.8016209679,0
6794,61033.6756175938,0
6796,-17476.1864140629,0
6797,-14877.2493669218,0
6802,36383.2913858618,0
6803,10572.4385833906,0
6804,-14877.2493669218,0
6805,10572.4385833906,0
6806,10572.4385833906,0
6807,-21954.7091982238,0
6808,-35668.5896963305,0
6809,-7438.62468346088,0
6810,7409.45724108588,0
6811,28973.8341447759,0
6812,-14516.0845147629,0
6813,21896.3743134738,0
6814,10933.6034355494,0
6815,28973.8341447759,0
6816,7048.29238892705,0
6817,14486.9170723879,0
6818,-3553.31363683852,0
6819,7409.45724108588,0
6820,7409.45724108588,0
6821,7409.45724108588,0
6822,-37338.289706333,0
6823,10933.6034355494,0
6824,25646.6681907216,4
6825,-28004.5187502502,0
6826,18422.7176915756,0
6827,-15352.2647429797,0
6828,-3070.45294859594,0
6829,6954.31012035359,0
6830,-14465.5949421976,0
6831,3070.45294859594,0
6832,-32888.3126337732,0
6833,-32888.3126337732,0
6834,-32888.3126337732,0
6835,0,0
6836,-10962.7708779244,0
6837,-86217.6976159293,0
6838,-239759.394100445,0
6839,41761.8144992162,0
6840,-21925.5417558488,0
6841,-148960.228558498,0
6842,-20605.1326522279,0
6843,-77395.5125779437,0
6844,-127329.537298219,0
6845,65768.7571267353,0
6846,28329.2201430094,0
6847,-21653.404277644,0
6848,-32888.3126337732,0
6849,32618.802620473,0
6850,-22747.4715918119,0
6851,-55821.9500335705,0
6852,20469.7909153441,0
6853,-22178.1435172646,0
6854,-22638.7753893772,0
6856,4918.06178140148,0
6857,67412.244418696,0
6858,89538.8147812862,0
6859,22073.6771978293,0
6861,43778.9842011014,0
6862,63270.3151941628,0
6863,69798.6188277794,0
6864,54436.0682144858,0
6865,-16899.4315179053,0
6866,1777.51432635012,0
6867,1762.55174174008,0
6868,-18319.5730047374,0
6869,-33957.3834288114,0
6870,-29282.3438826618,0
6871,9712.49308602387,0
6872,-38813.6299718233,0
6873,-29282.3438826618,0
6874,-29282.3438826618,0
6875,-24623.5885956387,0
6876,108450.829195204,0
6877,-10241.2818907297,0
6878,-10241.2818907297,0
6879,33609.8016209679,0
6880,39451.9315535274,0
6881,50414.7024314518,0
6883,17182.5921058962,0
6884,-10342.5062345912,0
6885,-24526.6394192232,0
6886,-21954.7091982238,0
6891,-39965.7724650752,0
6892,-18401.3955613853,0
6893,10572.4385833906,0
6894,10572.4385833906,0
6895,-3914.47848899735,0
6896,15155.9990876365,0
6897,-14516.0845147629,0
6898,-25478.8553926873,0
6899,-14516.0845147629,0
6900,7048.29238892705,0
6901,21896.3743134738,0
6902,-3914.47848899735,0
6903,21896.3743134738,0
6904,-36441.6262706117,0
6905,-29364.1664393097,0
6906,-40218.9446844817,0
6907,13625.2904266764,0
6908,-23132.5779592911,0
6909,-35478.1186950782,0
6912,0,0
6913,-43852.9050641548,0
6914,-34207.3535502325,0
6915,-37783.4431921261,0
6916,-58054.7086397342,0
6917,-68836.0467749629,0
6918,-16217.0069743341,0
6919,13095.2160175454,0
6920,-11468.407571222,0
6921,-33393.9493270708,0
6922,-44356.7202049952,0
6923,-43851.0835116976,0
6924,0,0
6925,0,0
6926,-32888.3126337732,0
6927,-22186.4431277794,0
6928,-18753.0779824492,0
6929,-75966.4527407506,0
6930,-164841.061217823,0
6931,-141604.820748788,0
6932,-44047.421257734,0
6933,-70327.8496174991,0
6934,28496.9097699546,0
6935,-10394.4768198202,0
6936,43454.735430787,0
6937,-32888.3126337732,0
6938,28178.0012922919,0
6939,36516.0729458231,0
6940,-54438.1767533628,0
6941,160466.029171542,0
6942,113256.953743759,0
6944,45558.8019734434,0
6946,-43851.0835116976,0
6947,6335.24466983511,0
6949,84782.3592770518,0
6951,72039.7706267854,0
6953,73819.5883991274,0
6954,68377.1417736562,0
6955,6335.24466983511,0
6956,49752.9454689728,0
6957,44250.2378920371,0
6958,22958.9744169702,0
6959,-16553.1383771268,0
6960,-5247.22009263048,0
6961,4429.0714547807,0
6962,-12682.71220921,0
6963,-7156.35779911798,0
6964,-1873.21226467105,0
6966,44228.7748071098,0
6967,-343.7976917825,0
6968,-33232.1103255557,0
6969,67219.6032419358,0
6970,50414.7024314518,0
6971,-22269.3394476313,0
6974,25595.1632404519,0
6975,-29364.1664393097,0
6979,18011.0632668515,0
6980,10933.6034355494,0
6981,32497.9803392394,0
6982,-21954.7091982238,0
6983,-29.1674423749791,0
6984,-36441.6262706117,0
6985,33266.0039291854,0
6986,-25478.8553926873,0
6987,-36441.6262706117,0
6988,21896.3743134738,0
6989,-18401.3955613853,0
6990,21896.3743134738,0
6991,10933.6034355494,0
6992,-3553.31363683852,0
6993,-29364.1664393097,0
6994,7409.45724108588,0
6995,5772.89647962514,0
6996,-71091.0801902127,0
6997,-47387.7551550689,0
6998,-79226.2442377039,0
6999,-14516.0845147629,0
7000,0,0
7001,280561.779206458,70
7002,411264.235857405,99
7003,327236.430104421,123
7004,0,0
7005,-134911.712279182,0
7006,-32888.3126337732,0
7007,-10962.7708779244,0
7008,-22431.1784491464,0
7009,-33393.9493270708,0
