i,stocking_dairy_temp,stocking_dairy_perm,stocking_dairy_rough,stocking_beef_temp,stocking_beef_perm,stocking_beef_rough,stocking_sheep_temp,stocking_sheep_perm,stocking_sheep_rough,herd_dairy,herd_beef,herd_sheep,ig_herd_dairy,ig_herd_beef,ig_herd_sheep,dairy,beef,sheep
7933,0.32232356853367,0,0,0,0.463933222835845,0,0,0,2.15695698480288,0.056936379522085,14.8088369965553,2098.26100349426,0,-0,0,0.056936379522085,14.8088369965553,2098.26100349426
7934,0,0,0,0,0.411990771359813,0,0,0,3.51031219678099,0,49.9688181877136,3207.96533966064,0,-0,0,0,49.9688181877136,3207.96533966064
7935,0,0,0,0,0.39646013787835,0,0,0,4.47093398914099,0,94.6443741321564,6039.38806152344,0,-0,0,0,94.6443741321564,6039.38806152344
7936,0,0,0,0,0.398357428176577,0,0,0,4.54841341466963,0,55.6580930948257,3635.64395141602,0,-0,0,0,55.6580930948257,3635.64395141602
7937,3,0.0344490641187886,0,0,0.264017862953615,0,0,0,3.68520644213035,3.56307983398438,24.1880906224251,1702.56841278076,0,-0,0,3.56307983398438,24.1880906224251,1702.56841278076
7938,0,0,0,0,0,0,0,0,26.0254216800946,0,0,125.523983061314,0,0,0,0,0,125.523983061314
7939,0,0,0,0,0,0,0,0,2.51523187762915,0,0,1351.48840236664,0,0,0,0,0,1351.48840236664
7940,0,0,0,0,0.146333180065722,0,0,0,2.73697381784048,0,4.13170291483402,4049.02801513672,0,-0,0,0,4.13170291483402,4049.02801513672
7941,0,0,0,0,0.147076392065498,0,0,0,2.77076151156313,0,21.0987004637718,3447.42699813843,0,-0,0,0,21.0987004637718,3447.42699813843
7942,0.121609753245341,0,0,0,0.314721913998488,0,0,0,2.10506626811209,0.060310691595078,54.3520894050598,2140.49996566772,0,-0,0,0.060310691595078,54.3520894050598,2140.49996566772
7943,0.226165258652284,0,0,0,0.453996735994978,0,0,0,1.50718359344787,0.153637513518333,63.7720422744751,1440.30130958557,0,-0,0,0.153637513518333,63.7720422744751,1440.30130958557
7944,0.35197855762845,0,0,0,0.49303101651781,0,0,0,0.717358605235326,0.47985428571701,137.139101982117,577.568601131439,0,-0,0,0.47985428571701,137.139101982117,577.568601131439
7945,0,0,0,0,0,0,0,0,0.825385956095702,0,0,1187.60202693939,0,0,0,0,0,1187.60202693939
7946,0.560279548732576,0,0,0,0.533341646253662,0,0,0,0.726093066959588,0.016400696709752,3.31522882729769,1236.35169029236,0,-0,0,0.016400696709752,3.31522882729769,1236.35169029236
7947,0.213161131621144,0,0,0,0.398437965765857,0,0,0,1.05864996825579,0.218625467270612,39.720126748085,1218.08534145355,0,-0,0,0.218625467270612,39.720126748085,1218.08534145355
7948,0,0,0,0,0,0,0,0,1.47308747731017,0,0,1325.18370437622,0,0,0,0,0,1325.18370437622
7949,0.0849019209038407,0,0,0,0.204206272430759,0,0,0,1.5095145904479,0.100270271301269,13.2506332993507,1272.17308807373,0,-0,0,0.100270271301269,13.2506332993507,1272.17308807373
7950,0,0,0,0,0.124817787077713,0,0,0,0.246846952672243,0,47.0683654546738,115.183475255966,0,-0,0,0,47.0683654546738,115.183475255966
7951,0,0,0,0,0.0779976938540832,0,0,0,0.216429512267258,0,9.4398584663868,179.544356763363,0,-0,0,0,9.4398584663868,179.544356763363
7952,0,0,0,0,0,0,0,0,0.220624028195597,0,0,433.003095149994,0,0,0,0,0,433.003095149994
7953,0,0,0,0,0.1497464423996,0,0,0,0.222184228070905,0,50.8463158607483,167.209050536156,0,-0,0,0,50.8463158607483,167.209050536156
7954,0,0,0,0,0,0,0,0,0.334149536851839,0,0,641.895371675491,0,0,0,0,0,641.895371675491
7955,0,0,0,0,0,0,0,0,0.30867472504452,0,0,768.231332302094,0,0,0,0,0,768.231332302094
7956,0,0,0,0,0,0,0,0,0.294435260023863,0,0,540.349515676498,0,0,0,0,0,540.349515676498
7957,0,0,0,0,0,0,0,0,0.302612428828428,0,0,736.175815820694,0,0,0,0,0,736.175815820694
7958,0,0,0,0,0.435651272284645,0,0,0,3.12638569389628,0,92.6600122451782,2899.69174957275,0,-0,0,0,92.6600122451782,2899.69174957275
7959,0,0,0,0,0,0,0,0,0.493800876828646,0,0,805.535947799683,0,0,0,0,0,805.535947799683
7960,0,0,0,0,0,0,0,0,0.432881881166011,0,0,381.102930545807,0,0,0,0,0,381.102930545807
7961,0,0,0,0,0,0,0,0,0.392762544857364,0,0,478.138631820679,0,0,0,0,0,478.138631820679
7962,0,0,0,0,0,0,0,0,0.261610453651996,0,0,509.284402370453,0,0,0,0,0,509.284402370453
7963,0,0,0,0,0.736438766386112,0,0,0,0.248198305425947,0,21.2135515213013,581.28037071228,0,-0,0,0,21.2135515213013,581.28037071228
7964,0,0,0,0,0,0,0,0,0.249529381936733,0,0,602.282599449158,0,0,0,0,0,602.282599449158
7965,0,0,0,0,0,0,0,0,0.461599455405141,0,0,448.728567123413,0,0,0,0,0,448.728567123413
7966,0,0,0,0,0,0,0,0,0.472594689552553,0,0,577.744354248047,0,0,0,0,0,577.744354248047
7967,0,0,0,0,0,0,0,0,0.371564005468046,0,0,494.148377418518,0,0,0,0,0,494.148377418518
7968,0,0,0,0,0,0,0,0,0.386105276774446,0,0,726.501665115356,0,0,0,0,0,726.501665115356
7969,0,0,0,0,0,0,0,0,0.341711006061027,0,0,668.508645057678,0,0,0,0,0,668.508645057678
7970,0,0,0,0,0.561287237283818,0,0,0,0.33511782005227,0,57.5852648019791,714.090326309204,0,-0,0,0,57.5852648019791,714.090326309204
7971,0,0,0,0,0,0,0,0,0.285726195757748,0,0,709.155095100403,0,0,0,0,0,709.155095100403
7972,0,0,0,0,0,0,0,0,0.343619124561684,0,0,661.651543617249,0,0,0,0,0,661.651543617249
7973,0,0,0,0,0,0,0,0,0.678007982145568,0,0,1076.03483581543,0,0,0,0,0,1076.03483581543
7974,0,0,0,0,0,0,0,0,0.698139880792671,0,0,873.462644577026,0,0,0,0,0,873.462644577026
7975,0,0,0,0,0,0,0,0,0.704881516768832,0,0,1007.34409332275,0,0,0,0,0,1007.34409332275
7976,0.648403090714536,0,0,0,0.260818386238635,0,0,0,0.696639490411089,0.219217617064714,14.4304649233818,586.128545761108,0,-0,0,0.219217617064714,14.4304649233818,586.128545761108
7977,0.647664790263173,0,0,0,0.260866897791474,0,0,0,0.681173441498318,0.260993003845215,17.1922494769096,339.957932472229,0,-0,0,0.260993003845215,17.1922494769096,339.957932472229
7978,0,0,0,0,0,0,0,0,0.404980266238842,0,0,556.005920410156,0,0,0,0,0,556.005920410156
7979,0.644378311570562,0,0,0,0.260354892271518,0,0,0,0.695359034601433,0.525662325322628,34.9699732065201,521.101737976074,0,-0,0,0.525662325322628,34.9699732065201,521.101737976074
7980,0,0,0,0,0,0,0,0,0.687976868706022,0,0,738.543840408325,0,0,0,0,0,738.543840408325
7981,0,0,0,0,0,0,0,0,0.662929078438689,0,0,24.7689653635025,0,0,0,0,0,24.7689653635025
7982,0,0,0,0,0,0,0,0,0.370967176358524,0,0,6.93309935927391,0,0,0,0,0,6.93309935927391
7983,0.501253156082322,0,0,0,0.149143213367927,0,0,0,0.361286958452517,0.210144206881524,14.8151659965515,149.402653694153,0,-0,0,0.210144206881524,14.8151659965515,149.402653694153
7984,0.501273877273347,0,0,0,0.149150561196742,0,0,0,0.361965567997466,0.65501594543457,46.1734597682953,385.068002700806,0,-0,0,0.65501594543457,46.1734597682953,385.068002700806
7985,0,0,0,0,0,0,0,0,0.260790135179958,0,0,0.509875845164061,0,0,0,0,0,0.509875845164061
7986,0,0,0,0,0,0,0,0,0.671897365503663,0,0,49.9619860649109,0,0,0,0,0,49.9619860649109
7987,2.22808265099417,0,0,0,1.22283357222319,0,0,0,16.8397964873373,520.983016967773,918.798141479492,4236.87850952148,0,0,0,520.983016967773,918.798141479492,4236.87850952148
7988,3,0.35998924702112,0,0,1.24381213111192,0,0,0,38.231106103474,1914.93438720703,1607.37214660645,7445.01728391647,0,0,0,1914.93438720703,1607.37214660645,7445.01728391647
7989,3,0.530498312728551,0,0,1.06782613266274,0,0,3.54392756295116,45,1077.88597869873,980.808013916016,8272.45151138306,0,0,0,1077.88597869873,980.808013916016,8272.45151138306
7990,3,0.416292046221502,0,0,1.06612982952283,0,0,3.17561210481392,45,1229.28228759766,1365.98769378662,7779.85663986206,0,-0,0,1229.28228759766,1365.98769378662,7779.85663986206
7991,3,0.860583010542401,0,0,0.880444622648145,0,0,0,26.4835783381701,1986.42457580566,1270.2960357666,9954.40427398682,0,-0,0,1986.42457580566,1270.2960357666,9954.40427398682
7992,3,0.672375687962519,0,0,0.468790187864176,0,0,0,19.3267076467992,1228.22787475586,511.211894989014,7233.43656921387,0,0,0,1228.22787475586,511.211894989014,7233.43656921387
7993,3,0.249404126406187,0,0,0.374515204964024,0,0,0,13.5686312906083,368.982795715332,356.205539703369,9745.63050079346,0,-0,0,368.982795715332,356.205539703369,9745.63050079346
7994,3,0.0443144634914088,0,0,0.334974269998182,0,0,0,8.98478621288472,63.2508716583252,372.136968612671,6780.10916137695,0,-0,0,63.2508716583252,372.136968612671,6780.10916137695
7995,0,0,0,0,0.278693226909539,0,0,0,4.84380697058647,0,132.353672266006,5890.61263275146,0,-0,0,0,132.353672266006,5890.61263275146
7996,0,0,0,0,0,0,0,0,2.39116107031094,0,0,3086.96296358109,0,0,0,0,0,3086.96296358109
7997,0,0,0,0,0.0388710267710043,0,0,0,2.64654966770792,0,2.59298473596573,2846.12542247772,0,0,0,0,2.59298473596573,2846.12542247772
7998,0,0,0,0,0,0,0,0,7.62774102647587,0,0,12666.2066268921,0,0,0,0,0,12666.2066268921
7999,1.07375686361934e-05,0,0,0,0.375028806243487,0,0,0,12.9478011153447,0.000303266599076,92.1073288917542,13123.2310180664,0,0,0,0.000303266599076,92.1073288917542,13123.2310180664
8000,0.195943750235422,0,0,0,0.824053491568445,0,0,0.794809184648581,45,52.043839931488,1232.00384521484,25315.7919921875,0,0,0,52.043839931488,1232.00384521484,25315.7919921875
8001,0.174117353882885,0,0,0,0.705697091253034,0,0,14.705743810008,45,49.6785323619843,1008.03652191162,27603.3284301758,0,0,0,49.6785323619843,1008.03652191162,27603.3284301758
8002,0.940334887721935,0,0,0,0.549801726133206,0,0,0,17.2486302968256,189.609658718109,555.000768661499,18020.7836303711,0,0,0,189.609658718109,555.000768661499,18020.7836303711
8003,3,0.063268074908184,0,0,0.311579453098985,0,0,0,8.42668677139435,0.323839113116264,0.22244887519628,15683.1122741699,0,0,0,0.323839113116264,0.22244887519628,15683.1122741699
8004,1.97230186326712,0,0,0,1.03978326198124,0,0,0,11.0810629091548,14.2483261823654,100.901298522949,8004.77412414551,0,-0,0,14.2483261823654,100.901298522949,8004.77412414551
8005,2.19740139597988,0,0,0,0.83784187534296,0,0,0,32.8363206663629,101.856290817261,310.609062194824,4766.72485351562,0,-0,0,101.856290817261,310.609062194824,4766.72485351562
8006,1.54883781327101,0,0,0,0.763578314203198,0,0,0.604998511420972,45,106.470428466797,270.505121231079,1626.46224975586,0,0,0,106.470428466797,270.505121231079,1626.46224975586
8007,0.253368300984146,0,0,0,1.23221121470508,0,0,2.78725987631696,45,40.3852586746216,378.993092536926,1851.501745224,0,0,0,40.3852586746216,378.993092536926,1851.501745224
8008,0.248565904017033,0,0,0,0.957655707329691,0,0,0.398876625857602,45,27.1051814556122,284.167555809021,1155.61622619629,0,0,0,27.1051814556122,284.167555809021,1155.61622619629
8009,1.67261790755225,0,0,0,0.918234688507774,0,0,0,30.7798130563805,28.4328742027283,208.967228412628,2933.33130741119,0,-0,0,28.4328742027283,208.967228412628,2933.33130741119
8010,3,0.131219205790535,0,0,1.12308216464354,0,0,0,28.7166035942581,298.496551513672,735.424211502075,5974.53021621704,0,-0,0,298.496551513672,735.424211502075,5974.53021621704
8011,2.62982987477732,0,0,0,1.00643554847568,0,0,0,31.4932976023929,112.970988273621,467.335680961609,9032.60606384277,0,-0,0,112.970988273621,467.335680961609,9032.60606384277
8012,1.36027885237953,0,0,0,0.540719187977798,0,0,1.20502708141277,45,167.243291854858,430.422605514526,8843.24459838867,0,0,0,167.243291854858,430.422605514526,8843.24459838867
8013,3,0.123162431709645,0,0,0.372435275411772,0,0,0,12.102941635559,190.272819519043,488.193542480469,9780.18717956543,0,-0,0,190.272819519043,488.193542480469,9780.18717956543
8014,1.94247529065727,0,0,0,0.663150346043613,0,0,12.3389534775859,45,110.646228790283,183.262998580933,10117.2551651001,0,0,0,110.646228790283,183.262998580933,10117.2551651001
8015,0.213411757226886,0,0,0,0.620601438636381,0,0,4.31533504918126,45,25.9050956964493,363.233203887939,14056.4492645264,0,0,0,25.9050956964493,363.233203887939,14056.4492645264
8016,0,0,0,0,0.64626525031678,0,0,6.21838743883962,45,0,445.743982315063,12428.0992736816,0,0,0,0,445.743982315063,12428.0992736816
8017,0.00214371899874396,0,0,0,1.12976425564447,0,0,35.3987750794154,45,0.194994166493416,292.731924057007,9730.66688156128,0,0,0,0.194994166493416,292.731924057007,9730.66688156128
8018,0,0,0,0,0.615980575495984,0,0,0,36.7075648680709,0,143.441335201263,679.403823375702,0,0,0,0,143.441335201263,679.403823375702
8019,0.109785698012284,0,0,0,0.799584393755382,0,0,0,5.76248346162825,15.375834107399,255.47011756897,1358.79950904846,0,0,0,15.375834107399,255.47011756897,1358.79950904846
8020,0.394577455267483,0,0,0,0.612879216359945,0,0,0,5.52902466665039,40.8913159370422,221.89208984375,2197.47245025635,0,0,0,40.8913159370422,221.89208984375,2197.47245025635
8021,9.07024615631912e-05,0,0,0,0.622227890253726,0,0,0,8.61627983164263,0.007330720312893,340.563735961914,2279.48063659668,0,0,0,0.007330720312893,340.563735961914,2279.48063659668
8022,0,0,0,0,0.779389223135837,0,0,0,6.05353597703583,0,243.727554321289,7184.11215019226,0,0,0,0,243.727554321289,7184.11215019226
8023,0.00422491372894324,0,0,0,0.548937903993927,0,0,0,5.99378911134174,0.003334145061672,6.01735463738441,7468.4990234375,0,-0,0,0.003334145061672,6.01735463738441,7468.4990234375
8024,0.00503268417733274,0,0,0,0.582042100086808,0,0,0,2.59300711784828,0.217343896627426,309.165069580078,3734.30047607422,0,-0,0,0.217343896627426,309.165069580078,3734.30047607422
8025,0.0074209206618913,0,0,0,0.505726149343888,0,0,0,2.77086613180447,0.305216148495674,268.665584564209,3644.93019104004,0,-0,0,0.305216148495674,268.665584564209,3644.93019104004
8026,0,0,0,0,0,0,0,0,2.2228499539942,0,0,4926.63216400146,0,0,0,0,0,4926.63216400146
8027,0.00410837589257078,0,0,0,0.572536814416086,0,0,0,2.54880727844786,0.013964910060167,25.9818522930145,4737.47574234009,0,-0,0,0.013964910060167,25.9818522930145,4737.47574234009
8028,0,0,0,0,0,0,0,0,1.4786934341483,0,0,3305.19534730911,0,0,0,0,0,3305.19534730911
8029,0,0,0,0,0,0,0,0,0.382363737801262,0,0,955.609567046165,0,0,0,0,0,955.609567046165
8030,0,0,0,0,0.390527697280514,0,0,0,0.380528681077689,0,50.3634622693062,761.032942533493,0,-0,0,0,50.3634622693062,761.032942533493
8031,0,0,0,0,0,0,0,0,0.421793448123548,0,0,775.529606819153,0,0,0,0,0,775.529606819153
8032,0,0,0,0,0,0,0,0,0.382203271758715,0,0,890.721651315689,0,0,0,0,0,890.721651315689
8033,1.26504872178937,0,0,0,0.568828966657737,0,0,5.92528998781591,45,321.625492095947,611.392677307129,12112.467590332,0,0,0,321.625492095947,611.392677307129,12112.467590332
8034,0,0,0,0,0,0,0,0,1.1938717241008,0,0,2025.05055236816,0,0,0,0,0,2025.05055236816
8035,0,0,0,0,0,0,0,0,1.62743197155278,0,0,1615.73728752136,0,0,0,0,0,1615.73728752136
8036,0.00293668488660443,0,0,0,0.450958276386348,0,0,0,1.61145641700095,0.068921186029911,50.4503103494644,1358.82570743561,0,0,0,0.068921186029911,50.4503103494644,1358.82570743561
8037,0.00293668496846613,0,0,0,0.45095831464175,0,0,0,1.6196033715615,0.04168476909399,30.5132518410683,1630.75613594055,0,0,0,0.04168476909399,30.5132518410683,1630.75613594055
8038,0.00671657317927459,0,0,0,0.793414027996662,0,0,0,1.83290745909463,0.587852194905281,372.706446647644,2024.37229156494,0,0,0,0.587852194905281,372.706446647644,2024.37229156494
8039,0.00670054149435424,0,0,0,0.775635737396917,0,0,0,1.67576628145385,0.417748585343361,267.586639881134,2138.60133743286,0,0,0,0.417748585343361,267.586639881134,2138.60133743286
8040,0,0,0,0,0,0,0,0,1.71452538628638,0,0,4262.38995361328,0,0,0,0,0,4262.38995361328
8041,0,0,0,0,0,0,0,0,3.12329647653221,0,0,4027.13394546509,0,0,0,0,0,4027.13394546509
8042,0,0,0,0,1.35324373897922,0,0,0,5.23857599229541,0,67.7141704559326,2636.83597874641,0,-0,0,0,67.7141704559326,2636.83597874641
8043,0,0,0,0,1.00989345327963,0,0,0,6.90272559163368,0,337.83812713623,2992.48991394043,0,-0,0,0,337.83812713623,2992.48991394043
8044,0,0,0,0,1.08104631158656,0,0,0,8.08902776362023,0,685.159767150879,4001.59981775284,0,-0,0,0,685.159767150879,4001.59981775284
8045,0,0,0,0,2.38893793325054,0,0,0,4.91937696348287,0,449.574308395386,844.689437150955,0,0,0,0,449.574308395386,844.689437150955
8046,0,0,0,0,0,0,0,0,0.958205221152713,0,0,1971.14347076416,0,0,0,0,0,1971.14347076416
8047,0.0673029009398132,0,0,0,0.460302806693126,0,0,0,1.40370465270245,0.041280778124928,10.0340573787689,672.761481285095,0,-0,0,0.041280778124928,10.0340573787689,672.761481285095
8048,0.068414895252668,0,0,0,0.462921658262717,0,0,0,1.56755269269339,0.060136322397739,14.1843466758728,2737.47513198853,0,-0,0,0.060136322397739,14.1843466758728,2737.47513198853
8049,0.0654970146521719,0,0,0,0.457876072104536,0,0,0,1.60377718425451,0.088328627869487,22.3502032756805,3195.62236022949,0,-0,0,0.088328627869487,22.3502032756805,3195.62236022949
8050,0.0690687380599313,0,0,0,0.463698262620462,0,0,0,1.60377718425451,0.206339640542865,48.0165791511536,3195.62236022949,0,-0,0,0.206339640542865,48.0165791511536,3195.62236022949
8051,0,0,0,0,0,0,0,0,1.60039201045514,0,0,2829.85566329956,0,0,0,0,0,2829.85566329956
8052,0,0,0,0,0,0,0,0,1.58958632979337,0,0,2312.08921432495,0,0,0,0,0,2312.08921432495
8053,0,0,0,0,0,0,0,0,1.53551877271778,0,0,1642.17940807343,0,0,0,0,0,1642.17940807343
8054,0.00968886902572427,0,0,0,0.522442135493802,0,0,0,1.56077048020673,0.045919794589281,30.6811988353729,1557.52166938782,0,-0,0,0.045919794589281,30.6811988353729,1557.52166938782
8055,0.00658560292269483,0,0,0,0.580174665313979,0,0,0,1.65119698938034,0.301704466342926,236.708218097687,2106.84814453125,0,-0,0,0.301704466342926,236.708218097687,2106.84814453125
8056,0.00970382618601622,0,0,0,0.70494899188665,0,0,0,3.92693576515943,1.02878022193909,716.656433105469,4206.11290359497,0,-0,0,1.02878022193909,716.656433105469,4206.11290359497
8057,0.00451756624618529,0,0,0,1.31900695378509,0,0,0,14.627871590655,0.749191522598267,1276.0375289917,17057.0782470703,0,-0,0,0.749191522598267,1276.0375289917,17057.0782470703
8058,0.00326675531880594,0,0,0,0.937260127808962,0,0,0,10.1514628742629,0.059186805039644,100.86966085434,3384.18352508545,0,-0,0,0.059186805039644,100.86966085434,3384.18352508545
8059,3,0.00266104276581784,0,0,1.3939865945957,0,0,0,43.0202028825716,1154.24869537354,1684.29093933105,5970.42641448975,0,0,0,1154.24869537354,1684.29093933105,5970.42641448975
8060,3,0.719487581824149,0,0,1.14350983090073,0,0,5.13297057634997,45,2148.64002990723,1693.20663452148,13151.5479278564,0,0,0,2148.64002990723,1693.20663452148,13151.5479278564
8061,3,0.234832382711605,0,0,0.679475133427216,0,0,8.05269100538462,45,748.980110168457,1000.92272186279,13135.171295166,0,-0,0,748.980110168457,1000.92272186279,13135.171295166
8062,3,0.134803406226081,0,0,0.980271386623537,0,0,7.28924899888294,45,804.326156616211,1330.59144592285,12433.9162750244,0,-0,0,804.326156616211,1330.59144592285,12433.9162750244
8063,1.4102378567595,0,0,0,0.871061705643065,0,0,4.7189063731642,45,199.028307914734,1396.40301513672,13309.3164367676,0,-0,0,199.028307914734,1396.40301513672,13309.3164367676
8064,1.90446473995891,0,0,0,0.99465805234375,0,0,0,28.0887506031909,263.481678009033,1331.20297241211,13180.7742919922,0,-0,0,263.481678009033,1331.20297241211,13180.7742919922
8065,2.23044319245652,0,0,0,1.12852200758235,0,0,0,15.0743179347849,276.866333007812,1330.62413787842,11049.25415802,0,-0,0,276.866333007812,1330.62413787842,11049.25415802
8066,0,0,0,0,0.26226850178999,0,0,0,5.74995021000417,0,59.0450893640518,3678.04072189331,0,-0,0,0,59.0450893640518,3678.04072189331
8067,0,0,0,0,0,0,0,0,5.29170879018525,0,0,7098.1484375,0,0,0,0,0,7098.1484375
8068,0,0,0,0,0,0,0,0,2.46915353889637,0,0,4299.9118309021,0,0,0,0,0,4299.9118309021
8069,0,0,0,0,0.0394094679975227,0,0,0,2.63966112978332,0,1.39829090237617,3230.89560031891,0,0,0,0,1.39829090237617,3230.89560031891
8070,0,0,0,0,0.183771697979467,0,0,0,3.8896839237363,0,55.2166092395782,6266.79455089569,0,0,0,0,55.2166092395782,6266.79455089569
8071,0,0,0,0,0.337625619225797,0,0,0,7.47566067124525,0,172.010094165802,11448.9149246216,0,0,0,0,172.010094165802,11448.9149246216
8072,0.00146023161651485,0,0,0,0.39206175285707,0,0,0,11.6970777504523,0.121080107986927,250.667735099792,17298.3987731934,0,0,0,0.121080107986927,250.667735099792,17298.3987731934
8073,4.19901584393179e-05,0,0,0,1.0573264389596,0,0,0,25.8044973956983,0.007487000431865,527.246276855469,16342.4714050293,0,0,0,0.007487000431865,527.246276855469,16342.4714050293
8074,3,0.0777180910598476,0,0,0.680696886140812,0,0,0,25.1027002357189,783.337020874023,798.501201629639,19009.8772583008,0,0,0,783.337020874023,798.501201629639,19009.8772583008
8075,3,0.0228802059915893,0,0,0.387888598511323,0,0,0,15.7962586246027,158.320331573486,110.524646759033,17884.6832885742,0,0,0,158.320331573486,110.524646759033,17884.6832885742
8076,3,0.0443463433284559,0,0,0.412849898093037,0,0,0,15.4175434492774,29.3423588275909,19.68757635355,17017.0100708008,0,0,0,29.3423588275909,19.68757635355,17017.0100708008
8077,0.791779521624983,0,0,0,0.749368773274582,0,0,0,10.9527636509227,68.1489162445068,361.162245750427,7548.69564819336,0,0,0,68.1489162445068,361.162245750427,7548.69564819336
8078,1.25312410570981,0,0,0,1.41104155187116,0,0,0,14.8325562760945,119.784772872925,1076.30591583252,11070.8347854614,0,-0,0,119.784772872925,1076.30591583252,11070.8347854614
8079,0,0,0,0,1.23783484255216,0,0,0,10.2202923595576,0,513.143852233887,3036.1629114151,0,-0,0,0,513.143852233887,3036.1629114151
8080,0,0,0,0,0.376086735573182,0,0,0,3.85602481709161,0,140.724354743958,3554.27188920975,0,0,0,0,140.724354743958,3554.27188920975
8081,0.328561404103916,0,0,0,1.1780001164567,0,0,0,24.5894353940156,14.4278280735016,177.42298412323,1353.04628944397,0,0,0,14.4278280735016,177.42298412323,1353.04628944397
8082,0.641184643399683,0,0,0,1.17588485380584,0,0,0,27.3107350534405,35.0438847541809,340.9029712677,2477.16880702972,0,-0,0,35.0438847541809,340.9029712677,2477.16880702972
8083,3,0.145889791388219,0,0,0.977794283341361,0,0,0,23.0436342583016,253.688190460205,611.512031555176,3102.37760257721,0,-0,0,253.688190460205,611.512031555176,3102.37760257721
8084,0.0596774447088097,0,0,0,0.70086386345526,0,0,0,17.9106944677021,8.81600022315979,437.944007873535,2674.10964608192,0,0,0,8.81600022315979,437.944007873535,2674.10964608192
8085,0.79405212724219,0,0,0,0.335844044601146,0,0,0,8.76500464303595,4.91281962394714,248.135182857513,5965.92907714844,0,-0,0,4.91281962394714,248.135182857513,5965.92907714844
8086,1.7355366634887,0,0,0,0.842036136617762,0,0,6.12846673114775,45,331.35013961792,834.231986999512,14238.7075805664,0,0,0,331.35013961792,834.231986999512,14238.7075805664
8087,0.0012846166337512,0,0,0,0.950934693174965,0,0,2.18271556766035,45,0.143975973129272,854.590045928955,15340.5728378296,0,-0,0,0.143975973129272,854.590045928955,15340.5728378296
8088,0.00668886587230595,0,0,0,0.465636788883046,0,0,0,27.2223863059738,0.640019774436951,364.486106872559,4410.11627674103,0,0,0,0.640019774436951,364.486106872559,4410.11627674103
8089,0.228114990176105,0,0,0,1.76337682693713,0,0,1.48761645524149,45,21.2775322198868,615.881366729736,2939.3480682373,0,-0,0,21.2775322198868,615.881366729736,2939.3480682373
8090,0.223809756322158,0,0,0,0.721589393837146,0,0,0,27.9029509642876,9.36884558200836,213.742230415344,379.085432767868,0,-0,0,9.36884558200836,213.742230415344,379.085432767868
8091,0.992342435629051,0,0,0,0.920606148313706,0,0,0,31.3951933020852,131.840118408203,301.386860847473,4250.83123016357,0,0,0,131.840118408203,301.386860847473,4250.83123016357
8092,1.47942337738964,0,0,0,0.609529808090879,0,0,0,42.9001474384876,101.92466545105,199.290819168091,1672.37930297852,0,0,0,101.92466545105,199.290819168091,1672.37930297852
8093,0,0,0,0,0.691536895871555,0,0,0,9.31516105803741,0,415.54140663147,2611.79333686829,0,0,0,0,415.54140663147,2611.79333686829
8094,2.27545429976785e-05,0,0,0,0.979347949787613,0,0,0,15.1398928423555,0.003978185821325,484.73025226593,9735.1118850708,0,0,0,0.003978185821325,484.73025226593,9735.1118850708
8095,0.0046347948282508,0,0,0,1.10135045660612,0,0,0,6.24969914853584,0.280978441238403,608.112110137939,5569.29347229004,0,-0,0,0.280978441238403,608.112110137939,5569.29347229004
8096,0.00466806004266443,0,0,0,0.603931786230906,0,0,0,2.92859775962748,0.147841085679829,229.378758907318,3863.34810733795,0,-0,0,0.147841085679829,229.378758907318,3863.34810733795
8097,0.00458627242360475,0,0,0,0.618078535193292,0,0,0,2.80779757624102,0.16062013246119,226.769992828369,4807.96021652222,0,-0,0,0.16062013246119,226.769992828369,4807.96021652222
8098,0.00478575803698543,0,0,0,0.593265302752474,0,0,0,2.65152049138064,0.181845277547836,271.91185760498,4822.19784021378,0,-0,0,0.181845277547836,271.91185760498,4822.19784021378
8099,0.00448316576147128,0,0,0,0.585725054948754,0,0,0,2.65186914886774,0.031856473535299,52.0299353599548,4998.29457187653,0,-0,0,0.031856473535299,52.0299353599548,4998.29457187653
8100,0,0,0,0,0,0,0,0,1.22864137802205,0,0,2895.47638368607,0,0,0,0,0,2895.47638368607
8101,0,0,0,0,0,0,0,0,0.376446920014034,0,0,925.833271026611,0,0,0,0,0,925.833271026611
8102,0,0,0,0,0.365231259930573,0,0,0,0.362207967603099,0,4.19446269422769,828.807486176491,0,-0,0,0,4.19446269422769,828.807486176491
8103,0,0,0,0,0.408339182219162,0,0,0,0.397896368555121,0,65.2521107196808,761.401082754135,0,-0,0,0,65.2521107196808,761.401082754135
8104,0,0,0,0,0,0,0,0,0.393373809393943,0,0,954.096974134445,0,0,0,0,0,954.096974134445
8105,0.495240577136743,0,0,0,0.788515217629583,0,0,4.16239490313897,45,56.740264415741,193.744322776794,2257.73693609238,0,0,0,56.740264415741,193.744322776794,2257.73693609238
8106,0,0,0,0,0,0,0,0,1.11725791622815,0,0,2153.26696014404,0,0,0,0,0,2153.26696014404
8107,0,0,0,0,0,0,0,0,1.31327257027177,0,0,1872.11605834961,0,0,0,0,0,1872.11605834961
8108,0.00959692071994115,0,0,0,0.446638203082575,0,0,0,1.32386205149213,0.015010880306364,5.74877372384071,1654.06349945068,0,0,0,0.015010880306364,5.74877372384071,1654.06349945068
